review_id,clean_text,metadata_json
720a6b5f97ec8cbd76e3,very good soft comfortable material,"{""review_id"": ""720a6b5f97ec8cbd76e3"", ""source"": ""play_store""}"
00bcfe0ae93a7d1783f5,it's so helpful and so good 👍🏻,"{""review_id"": ""00bcfe0ae93a7d1783f5"", ""source"": ""play_store""}"
2d1757dc5e89d6a08344,"I love to shop with myntra ,the product are genuine and quality is up to mark","{""review_id"": ""2d1757dc5e89d6a08344"", ""source"": ""play_store""}"
b02db852093dfc1e3fa0,"I don't know about others but the last item I ordered I had put the wrong address. So I instantly cancelled it, it was upi payment and it's been 10-12 days the are still not refunding it. The customer care just used to say we have done the refund while I didn't get any. Further the ask me to go to sbi branch. 😞","{""review_id"": ""b02db852093dfc1e3fa0"", ""source"": ""play_store""}"
f08853be4823f93c6a25,It's the best trustworthy shopping site.,"{""review_id"": ""f08853be4823f93c6a25"", ""source"": ""play_store""}"
3c5bc8a740b5fc270c85,"myntra are really ripping people off; I bought an item for ₹591, but the refund I received was only ₹558","{""review_id"": ""3c5bc8a740b5fc270c85"", ""source"": ""play_store""}"
ef77b9f2559f07f97edb,I love shopping bt this aap. gives more option . good shopping experience. ❤️,"{""review_id"": ""ef77b9f2559f07f97edb"", ""source"": ""play_store""}"
2b519be0e5f4c3f2788b,"i have problem with my rewards section im not getting anything , from last three days whyy,my account is having glitch","{""review_id"": ""2b519be0e5f4c3f2788b"", ""source"": ""play_store""}"
d42c9d016116d229ccfb,The description of the fabric is totally wrong,"{""review_id"": ""d42c9d016116d229ccfb"", ""source"": ""play_store""}"
be8d7e0439fef2c75c83,best for dresses .,"{""review_id"": ""be8d7e0439fef2c75c83"", ""source"": ""play_store""}"
d6e3d52e2cd16aa84d47,perfect place for shopping,"{""review_id"": ""d6e3d52e2cd16aa84d47"", ""source"": ""play_store""}"
f9c91cd845a2d7412381,Very Nice Ji I Really like it Apps,"{""review_id"": ""f9c91cd845a2d7412381"", ""source"": ""play_store""}"
7ccd871183243d8f3ca8,good work for myntra,"{""review_id"": ""7ccd871183243d8f3ca8"", ""source"": ""play_store""}"
733cce4eefb1a7ef8c97,Good Experience,"{""review_id"": ""733cce4eefb1a7ef8c97"", ""source"": ""play_store""}"
8d55e1ddb00230fa006a,Products are original with reasonable rates.,"{""review_id"": ""8d55e1ddb00230fa006a"", ""source"": ""play_store""}"
3b42f8d2f93fdd917c98,very nice and branded quality,"{""review_id"": ""3b42f8d2f93fdd917c98"", ""source"": ""play_store""}"
2ea7000d1d6116cb6b09,worst ever. delivered my product somewhere else and not refunding my. money I am tired of calling everyday as I never recived the product. customer service is worst. never ordering again and deleting the app straight away. myntra refund my money or get me my product.,"{""review_id"": ""2ea7000d1d6116cb6b09"", ""source"": ""play_store""}"
fd8147b4201579d4f79e,"superb fashion shopping app. on time delivery, genunie products and customer friendly..","{""review_id"": ""fd8147b4201579d4f79e"", ""source"": ""play_store""}"
0175429132900aa7e49d,they deliver good quality products but the only flaw is too much dynamic pricing,"{""review_id"": ""0175429132900aa7e49d"", ""source"": ""play_store""}"
0ec1b4c96dc581ecdc01,Amazing aap,"{""review_id"": ""0ec1b4c96dc581ecdc01"", ""source"": ""play_store""}"
71725dfff81ccdcd0337,platform fee to expensive,"{""review_id"": ""71725dfff81ccdcd0337"", ""source"": ""play_store""}"
43b87a8ea6f745eb3402,"light weight,,beautiful light colour for fair colour girls,ladies,,less expensive,,very happy to buy..thanks myntra,,thanks blue heaven","{""review_id"": ""43b87a8ea6f745eb3402"", ""source"": ""play_store""}"
6f5db2e5aa938ab48cea,i this good appa to buy anything 👍🏻,"{""review_id"": ""6f5db2e5aa938ab48cea"", ""source"": ""play_store""}"
a8ae1f8e2781f130385f,I always happy with Myntra.,"{""review_id"": ""a8ae1f8e2781f130385f"", ""source"": ""play_store""}"
27481ef2b3fd2c81bd9d,jenuine products,"{""review_id"": ""27481ef2b3fd2c81bd9d"", ""source"": ""play_store""}"
8730e20c1b94e3693552,"Absolutely terrible delivery service and customer support. Ordered to my office address, but by 6 PM there was no delivery. Called the delivery agent 11 times—he attended the call but never spoke. Customer support told me to wait until 9 PM, ask office security to collect my package, and admitted Myntra has no control over their delivery partners. To make matters worse, a senior support manager rudely disconnected the call instead of resolving the issue.My office closes at 5 PM.#ridiculousmyntra","{""review_id"": ""8730e20c1b94e3693552"", ""source"": ""play_store""}"
0f42da69bd23c0283d7e,no latka jhatka.. only best shoping. 🤣🤣🤣,"{""review_id"": ""0f42da69bd23c0283d7e"", ""source"": ""play_store""}"
1eaf1ab43c0bdbc6178f,Good for shopping,"{""review_id"": ""1eaf1ab43c0bdbc6178f"", ""source"": ""play_store""}"
0bfc28c88be215e1a4fb,"Getting worse day by day, from the last few months delivering used clothes.","{""review_id"": ""0bfc28c88be215e1a4fb"", ""source"": ""play_store""}"
2b6a8404663808f30a1b,seems like myntra is in no mood to deliver customer service but just exist... delivering all used clothes plus stinky...n old too...may be giving hints not to shop with u again,"{""review_id"": ""2b6a8404663808f30a1b"", ""source"": ""play_store""}"
279fd85c340973268117,very nice 👍🏻👍🏻,"{""review_id"": ""279fd85c340973268117"", ""source"": ""play_store""}"
e770595a77a256709322,superb quality,"{""review_id"": ""e770595a77a256709322"", ""source"": ""play_store""}"
c2ac11cb212065fae32d,best quality,"{""review_id"": ""c2ac11cb212065fae32d"", ""source"": ""play_store""}"
08147e550a79c48abc00,so helpful,"{""review_id"": ""08147e550a79c48abc00"", ""source"": ""play_store""}"
6cc8f4d462ffa7173a04,Fast delivery but delivery partner is so rude,"{""review_id"": ""6cc8f4d462ffa7173a04"", ""source"": ""play_store""}"
f80d0440a19b48c9d805,"the products are amazing on it ., having a great experience of shopping with it","{""review_id"": ""f80d0440a19b48c9d805"", ""source"": ""play_store""}"
9f82687b2b145d6f40e7,"Myntra ""best app for shopping"" Reasonable price.","{""review_id"": ""9f82687b2b145d6f40e7"", ""source"": ""play_store""}"
937f1dbdf38f6561a3d8,good app with reasonable price and good products 👌,"{""review_id"": ""937f1dbdf38f6561a3d8"", ""source"": ""play_store""}"
08b75361d96112f78542,Product match the Description and Images. Perfect place to Buy Online Products,"{""review_id"": ""08b75361d96112f78542"", ""source"": ""play_store""}"
4b1a2237fbefc4dbdc66,nic quality,"{""review_id"": ""4b1a2237fbefc4dbdc66"", ""source"": ""play_store""}"
c20f912bb4d6a852325d,nice product 💖💖,"{""review_id"": ""c20f912bb4d6a852325d"", ""source"": ""play_store""}"
2464f5fd78783c46cf2c,trusted shopping aap or very helpful in emergencies also ....,"{""review_id"": ""2464f5fd78783c46cf2c"", ""source"": ""play_store""}"
d54c4a69665056fc9a39,It was amazing and worth the cost and a very comfortable sandal.Only thing I had ordered 38 size and i received 37 but the best part is it fits me perfectly.Would suggest to buy one size smaller.,"{""review_id"": ""d54c4a69665056fc9a39"", ""source"": ""play_store""}"
dadec10201f54763e001,app works flawlessly! Now offline shopping is waste of time and money!,"{""review_id"": ""dadec10201f54763e001"", ""source"": ""play_store""}"
ef1399f3eac1637850c2,nice product nice service,"{""review_id"": ""ef1399f3eac1637850c2"", ""source"": ""play_store""}"
d57088a7e6ce0954b755,"Your delivery service is always late."" ""Your delivery agents always arrive late."" ""Why do your people deliver thing","{""review_id"": ""d57088a7e6ce0954b755"", ""source"": ""play_store""}"
43fd76123ca7245df7ca,Myntra fashion most most branded app and on of the best app,"{""review_id"": ""43fd76123ca7245df7ca"", ""source"": ""play_store""}"
49d030c6b0f6ed8ff757,nice order myntra,"{""review_id"": ""49d030c6b0f6ed8ff757"", ""source"": ""play_store""}"
cb7bfcc869b9ec0c6914,trusted app with genuine products,"{""review_id"": ""cb7bfcc869b9ec0c6914"", ""source"": ""play_store""}"
97bb84d31087d24a204e,good app and punctual timing app,"{""review_id"": ""97bb84d31087d24a204e"", ""source"": ""play_store""}"
e06013c1f67b44ef1c3d,its a great app i like this app too much,"{""review_id"": ""e06013c1f67b44ef1c3d"", ""source"": ""play_store""}"
639d248cd569e5f5d8a7,A trustworthy app.,"{""review_id"": ""639d248cd569e5f5d8a7"", ""source"": ""play_store""}"
640887227536e8ee7d50,very easy and product is very good quality 🙂,"{""review_id"": ""640887227536e8ee7d50"", ""source"": ""play_store""}"
20613b2d00bc32731089,wow what a shoping master app in the world daily offer,"{""review_id"": ""20613b2d00bc32731089"", ""source"": ""play_store""}"
210c84d598e19fa3c5ec,very good app and fast delivery,"{""review_id"": ""210c84d598e19fa3c5ec"", ""source"": ""play_store""}"
c7ec257003984a6f745a,nice products,"{""review_id"": ""c7ec257003984a6f745a"", ""source"": ""play_store""}"
6934460e2579c121f660,nice product and fit,"{""review_id"": ""6934460e2579c121f660"", ""source"": ""play_store""}"
b29ee66eb9557335a01e,Nice experience,"{""review_id"": ""b29ee66eb9557335a01e"", ""source"": ""play_store""}"
87a7322cb06a81b88507,emmaculate experience,"{""review_id"": ""87a7322cb06a81b88507"", ""source"": ""play_store""}"
1e2d267ecf3f9dff5a87,good experience. the best thing is ...they don't lag on products which we want to return ...they will pick the product just after the next day of return has placed ... best experience. try this application... you will love it 💕💖💓🎊🎈 Happy shopping shop more ...🎉 enjoy 🛍️ shopping... thank you Myntra ...🌼,"{""review_id"": ""1e2d267ecf3f9dff5a87"", ""source"": ""play_store""}"
54982ba0e26fcb10476c,it's quality is good and etc,"{""review_id"": ""54982ba0e26fcb10476c"", ""source"": ""play_store""}"
94e58d3c3533661e0cc8,awesome 👍🏻,"{""review_id"": ""94e58d3c3533661e0cc8"", ""source"": ""play_store""}"
afa9197f34df109698eb,Nice service 🥳🎁🥰,"{""review_id"": ""afa9197f34df109698eb"", ""source"": ""play_store""}"
25beaa536490c4f82e63,very good app for shopping,"{""review_id"": ""25beaa536490c4f82e63"", ""source"": ""play_store""}"
33f75c8f50f6b5ca4345,wonderful experience,"{""review_id"": ""33f75c8f50f6b5ca4345"", ""source"": ""play_store""}"
a743decfaff1aa0735cb,"very nice, easy to use","{""review_id"": ""a743decfaff1aa0735cb"", ""source"": ""play_store""}"
ef93f077871edd312513,a great app really nice products.,"{""review_id"": ""ef93f077871edd312513"", ""source"": ""play_store""}"
a58a3851d9fcd967de28,From the last 10 years I'm buying products from Myntra and literally I want to admit that buying the latest and genuine clothes myntra is best.,"{""review_id"": ""a58a3851d9fcd967de28"", ""source"": ""play_store""}"
b5d77a1b9a4ccd907e88,One of the best online shopping app Products has amazing 😍,"{""review_id"": ""b5d77a1b9a4ccd907e88"", ""source"": ""play_store""}"
bcd8643c23a8d982bbcf,myntra app is really excellent for shopping for men and women. The products are genuine and original. delivery happens on time or before time.,"{""review_id"": ""bcd8643c23a8d982bbcf"", ""source"": ""play_store""}"
cc22285d011ba269304c,"this App have the best designs and money worthy products and quality is too good, amd trustworthy products.","{""review_id"": ""cc22285d011ba269304c"", ""source"": ""play_store""}"
9963866361e07fe3389a,product it's good Quality,"{""review_id"": ""9963866361e07fe3389a"", ""source"": ""play_store""}"
920271ebbd1304c4a4d0,very nice booking experience,"{""review_id"": ""920271ebbd1304c4a4d0"", ""source"": ""play_store""}"
ae908981a38eac1fe544,"Good or bad product, it depends on the seller but right now it is ok.","{""review_id"": ""ae908981a38eac1fe544"", ""source"": ""play_store""}"
6f6a8ff9419a5b5c14ff,Very good collection,"{""review_id"": ""6f6a8ff9419a5b5c14ff"", ""source"": ""play_store""}"
28411386f465ac8874f2,This I don't like this app because it is not good what I have think and all over it is dilivery I s also not good sorry for this Myntra app but really more people are not agree for this but it is good for only studio watch because you can learn how you can fashion your self as a model but I have not recieved this Myntra any product . Not only Myntra all app are not working properly . My experience says that you have to download Myntra for what I will don't say first download the app is it hlpfl,"{""review_id"": ""28411386f465ac8874f2"", ""source"": ""play_store""}"
2aa6af9876862ac5e6b3,do not buy clothes in Myntra size is not showing on clothes they deliver local clothes.... please don't buy on Myntra..no return...it's choor app,"{""review_id"": ""2aa6af9876862ac5e6b3"", ""source"": ""play_store""}"
a84e6333c470535caf34,Nice app for shopping.,"{""review_id"": ""a84e6333c470535caf34"", ""source"": ""play_store""}"
3a261fc03b84c88b8401,Brilliant 😊,"{""review_id"": ""3a261fc03b84c88b8401"", ""source"": ""play_store""}"
7259d9bc76fb6fa816d1,really having nice products with more product and shop options. with more offers.,"{""review_id"": ""7259d9bc76fb6fa816d1"", ""source"": ""play_store""}"
f7b4d8e1855177b2f9cf,extremely nice,"{""review_id"": ""f7b4d8e1855177b2f9cf"", ""source"": ""play_store""}"
643e32ea96d9e84bddae,in my opinion myntra is that platform which aware people with latest and trending fesion.,"{""review_id"": ""643e32ea96d9e84bddae"", ""source"": ""play_store""}"
79d596ca74be520bccdc,good service with genuine products,"{""review_id"": ""79d596ca74be520bccdc"", ""source"": ""play_store""}"
8b9dd55a4df947205d69,"Nice app! I always receive genuine products, and the quality is excellent. Delivery is on time, and the shopping experience is smooth. Highly recommended for online shopping. Keep up the good work!","{""review_id"": ""8b9dd55a4df947205d69"", ""source"": ""play_store""}"
22bd48515eb33efbbd5d,product quality worth it hoti h ....,"{""review_id"": ""22bd48515eb33efbbd5d"", ""source"": ""play_store""}"
10a28a75d940c1e63c58,Nice app and good returns and exchanges policy but platform charge is more,"{""review_id"": ""10a28a75d940c1e63c58"", ""source"": ""play_store""}"
6289134fb85ba7a675f3,"2:53 × myntra India Shop, Pay,... Rate this app Post Vasima Shaikh The Myntra app is an excellent platform for online shopping; you can easily find all kinds of products here, and there are constantly various offers available. It consistently delights customers. Furthermore, their delivery personnel deliver items right to your doorstep in a very professional manner, ensuring a hassle-free experience. All products on Myntra are genuine","{""review_id"": ""6289134fb85ba7a675f3"", ""source"": ""play_store""}"
923845a55ee9c71eb247,v good it have good quality product,"{""review_id"": ""923845a55ee9c71eb247"", ""source"": ""play_store""}"
27024ee04901fba4038a,Awesome experience with Myntra. Good quality & reasonable prices is usp of this app,"{""review_id"": ""27024ee04901fba4038a"", ""source"": ""play_store""}"
d01592e85809fdef2a5d,"""Very disappointing experience. I cancelled my order immediately, but I still haven't received my ₹647 refund. It's been many days, and despite contacting support and the bank, the refund has not been credited. Please resolve this issue as soon as possible. poor service 😞","{""review_id"": ""d01592e85809fdef2a5d"", ""source"": ""play_store""}"
e73fcc9f8fe8ebb3be79,"very bad experience, most of the time my order is cancelled after reaching my homecity . never going to use this again . everyone is facing the same problem","{""review_id"": ""e73fcc9f8fe8ebb3be79"", ""source"": ""play_store""}"
860886d64fe29b382262,fantabulous,"{""review_id"": ""860886d64fe29b382262"", ""source"": ""play_store""}"
61d24972ee39f2fbdc3b,fast delivery good,"{""review_id"": ""61d24972ee39f2fbdc3b"", ""source"": ""play_store""}"
bb582ec5a1c9ce41a5d3,"while returning the product all amounts are not credited to the bank account,some are created to account and some are to Myntra cash. If the amount is being returned to Myntra cash then why is the amount being expired for? Why doesn't it stay in the wallet for further use. On the other hand, why are all the cash rewards that are being Earned Expired? This step of myntra is so disappointing.","{""review_id"": ""bb582ec5a1c9ce41a5d3"", ""source"": ""play_store""}"
7369887e0f127adb3375,best app for women and children,"{""review_id"": ""7369887e0f127adb3375"", ""source"": ""play_store""}"
32c2fcb667f4efcbf2d4,amazing app... product is amazing...wow,"{""review_id"": ""32c2fcb667f4efcbf2d4"", ""source"": ""play_store""}"
dc1250d87c0cdfb8e6ad,it's was good,"{""review_id"": ""dc1250d87c0cdfb8e6ad"", ""source"": ""play_store""}"
560ed4aa33252f10cc26,well done shoping,"{""review_id"": ""560ed4aa33252f10cc26"", ""source"": ""play_store""}"
be7e08c4f4dd0c8beb8d,Myntra is best service and quality provider of real brand products,"{""review_id"": ""be7e08c4f4dd0c8beb8d"", ""source"": ""play_store""}"
eb9536ae3575db661a79,waste of time and money to order in this app...... ordered one product and for delivery was expected 21july 2026 but till date its not delivered......don't buy product from myntra guys........try Ajio or other apps.....not recommended......highly overhyped app,"{""review_id"": ""eb9536ae3575db661a79"", ""source"": ""play_store""}"
543a832fd5e40f8566b1,why would you send notifications at 1AM daily? I took revenge by disabling the notifications 😂,"{""review_id"": ""543a832fd5e40f8566b1"", ""source"": ""play_store""}"
3b8e47c083e850b09b70,reasonable price in all brands nice .,"{""review_id"": ""3b8e47c083e850b09b70"", ""source"": ""play_store""}"
6a99baff0a0df7020e8c,easy to shoping and but delivery is getting delayed,"{""review_id"": ""6a99baff0a0df7020e8c"", ""source"": ""play_store""}"
fd393af14188ba239a65,very bad experience of my first order they have not delivered my order,"{""review_id"": ""fd393af14188ba239a65"", ""source"": ""play_store""}"
732ef60b51338a3af84f,"Best app for online shopping offeredable prices attractive collections, best quality products all brands available with discounts.","{""review_id"": ""732ef60b51338a3af84f"", ""source"": ""play_store""}"
089a287bc7b238313cc9,if you are from rural areas don't use Myntra Most products are not deliverable I recently talked to customer care they said delivery options are dependent on sellers this is how they treat us thanks myntra for your garbage support,"{""review_id"": ""089a287bc7b238313cc9"", ""source"": ""play_store""}"
882c884b2233828f360d,Pathetic Return policy. Never going to buy anything from myntra. After keeping waiting for 8 days for pickup of item. they cancelled and denied pickup bcoz they dont have people to pick it up. thrn why are you giving return option while selling the material. we can go elsewhere for that.,"{""review_id"": ""882c884b2233828f360d"", ""source"": ""play_store""}"
62dce3af10f6703ce2cb,many great offers with perfect delivery experience luv this app so muchhhh,"{""review_id"": ""62dce3af10f6703ce2cb"", ""source"": ""play_store""}"
fcbac67fe8ee83d8e4b4,excellent quality products,"{""review_id"": ""fcbac67fe8ee83d8e4b4"", ""source"": ""play_store""}"
208f4a4575d96eb61bf8,"A truly terrible app to make matters worse, their delivery agent is even worse. They always fail to deliver the product on time but mark it as delivered anyway. It seems the delivery agent is just a thief looking to pocket the money","{""review_id"": ""208f4a4575d96eb61bf8"", ""source"": ""play_store""}"
be712a0c785bcee7cd1c,👍🏻very good❣,"{""review_id"": ""be712a0c785bcee7cd1c"", ""source"": ""play_store""}"
df85f9769e00491e5d70,Best return policy. action taken immediately and credited amt in account.,"{""review_id"": ""df85f9769e00491e5d70"", ""source"": ""play_store""}"
5d3b9379349cf018071b,we get good product from here,"{""review_id"": ""5d3b9379349cf018071b"", ""source"": ""play_store""}"
fc8261c190abc91f4428,best experience,"{""review_id"": ""fc8261c190abc91f4428"", ""source"": ""play_store""}"
ca906fc8bd3eb389cdcf,"Simple to connect with customer service, easy to navigate the app. I use various apps like Amazon, Flipkart, etc., but I find this app to be the easiest, smoothest, and best among them.❤️","{""review_id"": ""ca906fc8bd3eb389cdcf"", ""source"": ""play_store""}"
5d7e40cd9623fe11f4e6,happy wid myntra♥️♥️,"{""review_id"": ""5d7e40cd9623fe11f4e6"", ""source"": ""play_store""}"
95845e4a08fe5b0b0776,good deals,"{""review_id"": ""95845e4a08fe5b0b0776"", ""source"": ""play_store""}"
5845dfae6d9070c00e9f,item and delivery was very good,"{""review_id"": ""5845dfae6d9070c00e9f"", ""source"": ""play_store""}"
d2d8b0ee6d3e6f69deda,Worth Purchase,"{""review_id"": ""d2d8b0ee6d3e6f69deda"", ""source"": ""play_store""}"
f395fca8e7022841e2bb,it was good 👍..myntra is trusted one ..,"{""review_id"": ""f395fca8e7022841e2bb"", ""source"": ""play_store""}"
8858a1035da698c12398,I have totally obsessed with myntra products,"{""review_id"": ""8858a1035da698c12398"", ""source"": ""play_store""}"
8627e4843023ab38ef73,nice shopping app,"{""review_id"": ""8627e4843023ab38ef73"", ""source"": ""play_store""}"
b103837439029df96fd9,genuine products,"{""review_id"": ""b103837439029df96fd9"", ""source"": ""play_store""}"
95ff03be631ef83ab109,best for shopping,"{""review_id"": ""95ff03be631ef83ab109"", ""source"": ""play_store""}"
7f84936c3c66fa4eaa8e,verry nice. good quality.,"{""review_id"": ""7f84936c3c66fa4eaa8e"", ""source"": ""play_store""}"
aec20235e8915ed12c9d,I love myntra,"{""review_id"": ""aec20235e8915ed12c9d"", ""source"": ""play_store""}"
0e7886af59c806fe5675,maine buds order Kiya lekin box empty tha lein myntra wala bol rha hai ki humari taraf sa to product tha ab meri glti hai mera pe video hai or image bhi to bhi nhi man rha,"{""review_id"": ""0e7886af59c806fe5675"", ""source"": ""play_store""}"
18dd155774144dbfab58,bad experience for delivery... 3rd class service provides... every time commitment time product not delivered on Myntra,"{""review_id"": ""18dd155774144dbfab58"", ""source"": ""play_store""}"
0aa21c0605ea4e3ff4ca,Great quality & smooth delivery,"{""review_id"": ""0aa21c0605ea4e3ff4ca"", ""source"": ""play_store""}"
319a4f4f062f22019ec4,number one myntra no risk..undoubtedly purchased continously...without hasitate,"{""review_id"": ""319a4f4f062f22019ec4"", ""source"": ""play_store""}"
aba90b9a6703b85fcfe6,"Amazing app for shopping app catagory citizens... Best brands with best affordable prizes,i love Myntra.","{""review_id"": ""aba90b9a6703b85fcfe6"", ""source"": ""play_store""}"
07d2243f8fb5af7452ae,User friendly interface and good discount given.,"{""review_id"": ""07d2243f8fb5af7452ae"", ""source"": ""play_store""}"
b8db10b07c6bc7b86989,"They do not provide quick customer support, and they don't accept product exchanges.""","{""review_id"": ""b8db10b07c6bc7b86989"", ""source"": ""play_store""}"
6bcb437152bfa689f138,most beneficial app,"{""review_id"": ""6bcb437152bfa689f138"", ""source"": ""play_store""}"
15ead4d2e2001bd2fee0,the customer service is so so bad.....they don't reply and if they do they reply late .. don't give any solution...and say you are occupied so we are ending the conversation..,"{""review_id"": ""15ead4d2e2001bd2fee0"", ""source"": ""play_store""}"
35702ceeae23f49b253e,good platform,"{""review_id"": ""35702ceeae23f49b253e"", ""source"": ""play_store""}"
a478a42519f6432418b4,Amazing superb 👌👌👌,"{""review_id"": ""a478a42519f6432418b4"", ""source"": ""play_store""}"
5aab127159a2633e06aa,I need more offers and coupons,"{""review_id"": ""5aab127159a2633e06aa"", ""source"": ""play_store""}"
e362730e51a069946561,"don't use this app waste of money, they send different brand items and when you try to return they won't accept saying ""the delivered product was correct""!. disgusting","{""review_id"": ""e362730e51a069946561"", ""source"": ""play_store""}"
eb62b36277697a6b6a97,"Very worst app and delivery service. I ordered a product that was not delivered or canceled. Every morning, they cancel the order after 11 o'clock, saying it's out for delivery, and then it fails at night. This has been happening for a few days with one order. Customer care says they resolve issues within 24 hours, but there's no response. Very worst service.","{""review_id"": ""eb62b36277697a6b6a97"", ""source"": ""play_store""}"
cd3aa946004a0014ff14,very very poor services,"{""review_id"": ""cd3aa946004a0014ff14"", ""source"": ""play_store""}"
48a012b59d851ad8296a,myntra one of my best shoping app,"{""review_id"": ""48a012b59d851ad8296a"", ""source"": ""play_store""}"
1734a6002944a5bbbef0,really good,"{""review_id"": ""1734a6002944a5bbbef0"", ""source"": ""play_store""}"
16f672c0beefee3914c4,awesome app,"{""review_id"": ""16f672c0beefee3914c4"", ""source"": ""play_store""}"
882352257ac2a3ab2255,no option to close the issue after raising if solved from user end. developers are just fooling around,"{""review_id"": ""882352257ac2a3ab2255"", ""source"": ""play_store""}"
6d22c86356a1c0a4f4e4,"ORIGINAL COLOUR PLUS TROUSERS. SUPER MYNTRA. WORTHY, PRICE. HATS OFF MYNTRA.","{""review_id"": ""6d22c86356a1c0a4f4e4"", ""source"": ""play_store""}"
a9e43a0e11a74ec9ebbb,every time l shop myntra my experience great thanks myntra,"{""review_id"": ""a9e43a0e11a74ec9ebbb"", ""source"": ""play_store""}"
16349aed082cea5ca705,fantastic products and great quality. I loved it,"{""review_id"": ""16349aed082cea5ca705"", ""source"": ""play_store""}"
c746640a396f85807a87,BestQuality products.,"{""review_id"": ""c746640a396f85807a87"", ""source"": ""play_store""}"
900d471e13b512f16057,this one app only original products,"{""review_id"": ""900d471e13b512f16057"", ""source"": ""play_store""}"
5d62b33eb46567391a6f,nice fast delivery super mind blowing,"{""review_id"": ""5d62b33eb46567391a6f"", ""source"": ""play_store""}"
0503bdecf8f09e0824a3,best & original,"{""review_id"": ""0503bdecf8f09e0824a3"", ""source"": ""play_store""}"
af0350d81f121c915ac5,Best app quality 👌,"{""review_id"": ""af0350d81f121c915ac5"", ""source"": ""play_store""}"
3fcf073aacebb472018e,easy to purchase any product.,"{""review_id"": ""3fcf073aacebb472018e"", ""source"": ""play_store""}"
fa5df4ef7167452d4ac0,awesome Discounts 😃,"{""review_id"": ""fa5df4ef7167452d4ac0"", ""source"": ""play_store""}"
4769313ed9e0f3c3dd63,amazing app for online order perfect plzzzz use thiss app,"{""review_id"": ""4769313ed9e0f3c3dd63"", ""source"": ""play_store""}"
7e1f4476fc399b38dd03,very trusted app,"{""review_id"": ""7e1f4476fc399b38dd03"", ""source"": ""play_store""}"
2f4e59cb784f1b5b70a8,good shopping experience,"{""review_id"": ""2f4e59cb784f1b5b70a8"", ""source"": ""play_store""}"
1f0dd39f3b1d707b2377,quality of product is good,"{""review_id"": ""1f0dd39f3b1d707b2377"", ""source"": ""play_store""}"
5630828eff743daee6bb,super experience,"{""review_id"": ""5630828eff743daee6bb"", ""source"": ""play_store""}"
7c4404a0055aa7ff102d,mind blowing purchase awesome,"{""review_id"": ""7c4404a0055aa7ff102d"", ""source"": ""play_store""}"
8fb9bad4ccd7b008d0c2,good products and good packing,"{""review_id"": ""8fb9bad4ccd7b008d0c2"", ""source"": ""play_store""}"
e8bedc4d1ae7600ba3ee,very good platform for shooping in housewife jo gher se bahr nhi jaa skti,"{""review_id"": ""e8bedc4d1ae7600ba3ee"", ""source"": ""play_store""}"
d86247705c38f0c4004c,"Very worst experience with Myntra. My order was delivered, but the app incorrectly shows ""Delivery Failed,"" so I cannot return the product. I have been raising complaints since 13 July and have shared the invoice and product photos as requested. Despite repeated calls and emails, customer support only keeps saying ""wait 24–48 hours."" It has been over 17 days with no resolution. I just want my return processed and my refund issued. but don't know when they Will give my return","{""review_id"": ""d86247705c38f0c4004c"", ""source"": ""play_store""}"
b9c905b8bf4cc5544600,"didn't pay first , only pay after goods recieved","{""review_id"": ""b9c905b8bf4cc5544600"", ""source"": ""play_store""}"
8b9e05ea41d39e102a95,best service,"{""review_id"": ""8b9e05ea41d39e102a95"", ""source"": ""play_store""}"
c24459092019b67354e8,fast delivery great 👍,"{""review_id"": ""c24459092019b67354e8"", ""source"": ""play_store""}"
8e3e472e4a71e2d9c210,this is my first time i ordered the product from myntra it is very good and it was amazing experience,"{""review_id"": ""8e3e472e4a71e2d9c210"", ""source"": ""play_store""}"
7d7f4d965a2a55ea226a,I am very much satisfied with the service given by Myntra. Thank you 😊,"{""review_id"": ""7d7f4d965a2a55ea226a"", ""source"": ""play_store""}"
28554327e007523b7099,"Myntra is one of the worst online shopping apps I have ever used. The M-Now delivery service is extremely disappointing. Instead of delivering orders on time, they keep canceling them, causing inconvenience to customers. It feels like they are more interested in collecting customers' money than providing reliable service. This has happened repeatedly, and the overall shopping experience has been very frustrating. I would not recommend this service unless they improve their delivery process.","{""review_id"": ""28554327e007523b7099"", ""source"": ""play_store""}"
ed6b59f24f92aba50018,"Everything is good ✨, but the one thing that I liked the most is their delivery. I mean if I ordered something today, I will definitely going to receive my order tomorrow or the day after tomorrow.","{""review_id"": ""ed6b59f24f92aba50018"", ""source"": ""play_store""}"
c92af397ffa1d15b7b43,easy shopping...,"{""review_id"": ""c92af397ffa1d15b7b43"", ""source"": ""play_store""}"
59517a02aaa2552c1542,"overall good, but customer service is horrible, they don't have human beings to attend customer complaint on call, they have computerized customer care. Talking with ai customer support was pathetic. it's big headache 🤢🤢","{""review_id"": ""59517a02aaa2552c1542"", ""source"": ""play_store""}"
ff93d5e805e5262dd9ed,amazing aap and first delivery and 100 present othentick product love it,"{""review_id"": ""ff93d5e805e5262dd9ed"", ""source"": ""play_store""}"
8bc569df848da9aaf5fd,good AAP for online shopping,"{""review_id"": ""8bc569df848da9aaf5fd"", ""source"": ""play_store""}"
21cc1bbbb3160510c72f,best app ever used,"{""review_id"": ""21cc1bbbb3160510c72f"", ""source"": ""play_store""}"
